DOY_Cont,Label,Depth,SM_%
418.83333333,SM_Depth_2,0.1,29.6
418.83333333,SM_Depth_3,0.2,28.4
418.83333333,SM_Depth_4,0.5,22.0
418.83333333,SM_Depth_5,1,14.6
418.83333333,SM_Depth_7,2.5,6.9
418.83333333,SM_Depth_6,2,10.8
418.83333333,SM_Depth_8,2.7,8.8
418.83333333,SM_Depth_9,3,25.6
418.84375,SM_Depth_1,0.05,38.3
418.84375,SM_Depth_2,0.1,29.6
418.84375,SM_Depth_3,0.2,28.4
418.84375,SM_Depth_4,0.5,22.0
418.84375,SM_Depth_5,1,14.6
418.84375,SM_Depth_7,2.5,6.9
418.84375,SM_Depth_6,2,10.8
418.84375,SM_Depth_8,2.7,8.8
418.84375,SM_Depth_9,3,25.6
418.85416667,SM_Depth_1,0.05,38.4
418.85416667,SM_Depth_2,0.1,29.6
418.85416667,SM_Depth_3,0.2,28.4
418.85416667,SM_Depth_4,0.5,22.0
418.85416667,SM_Depth_5,1,14.6
418.85416667,SM_Depth_7,2.5,6.9
418.85416667,SM_Depth_6,2,10.8
418.85416667,SM_Depth_8,2.7,8.8
418.85416667,SM_Depth_9,3,25.6
418.86458333,SM_Depth_1,0.05,38.4
418.86458333,SM_Depth_2,0.1,29.6
418.86458333,SM_Depth_3,0.2,28.4
418.86458333,SM_Depth_4,0.5,22.0
418.86458333,SM_Depth_5,1,14.6
418.86458333,SM_Depth_7,2.5,6.9
418.86458333,SM_Depth_6,2,10.8
418.86458333,SM_Depth_8,2.7,8.8
418.86458333,SM_Depth_9,3,25.6
418.875,SM_Depth_1,0.05,38.4
418.875,SM_Depth_2,0.1,29.6
418.875,SM_Depth_3,0.2,28.4
418.875,SM_Depth_4,0.5,22.0
418.875,SM_Depth_5,1,14.6
418.875,SM_Depth_7,2.5,6.9
418.875,SM_Depth_6,2,10.8
418.875,SM_Depth_8,2.7,8.8
418.875,SM_Depth_9,3,25.6
418.88541667,SM_Depth_1,0.05,38.3
418.88541667,SM_Depth_2,0.1,29.6
418.88541667,SM_Depth_3,0.2,28.4
418.88541667,SM_Depth_4,0.5,22.0
418.88541667,SM_Depth_5,1,14.6
418.88541667,SM_Depth_7,2.5,6.9
418.88541667,SM_Depth_6,2,10.8
418.88541667,SM_Depth_8,2.7,8.8
418.88541667,SM_Depth_9,3,25.6
418.89583333,SM_Depth_1,0.05,38.3
418.89583333,SM_Depth_2,0.1,29.6
418.89583333,SM_Depth_3,0.2,28.4
418.89583333,SM_Depth_4,0.5,22.0
418.89583333,SM_Depth_5,1,14.6
418.89583333,SM_Depth_7,2.5,6.9
418.89583333,SM_Depth_6,2,10.8
418.89583333,SM_Depth_8,2.7,8.8
418.89583333,SM_Depth_9,3,25.6
418.90625,SM_Depth_1,0.05,38.3
418.90625,SM_Depth_2,0.1,29.6
418.90625,SM_Depth_3,0.2,28.4
418.90625,SM_Depth_4,0.5,22.0
418.90625,SM_Depth_5,1,14.6
418.90625,SM_Depth_7,2.5,6.9
418.90625,SM_Depth_6,2,10.8
418.90625,SM_Depth_8,2.7,8.8
418.90625,SM_Depth_9,3,25.6
418.91666667,SM_Depth_1,0.05,38.3
418.91666667,SM_Depth_2,0.1,29.6
418.91666667,SM_Depth_3,0.2,28.4
418.91666667,SM_Depth_4,0.5,22.0
418.91666667,SM_Depth_5,1,14.6
418.91666667,SM_Depth_7,2.5,6.9
418.91666667,SM_Depth_6,2,10.8
418.91666667,SM_Depth_8,2.7,8.8
418.91666667,SM_Depth_9,3,25.6
418.92708333,SM_Depth_1,0.05,38.4
418.92708333,SM_Depth_2,0.1,29.6
418.92708333,SM_Depth_3,0.2,28.4
418.92708333,SM_Depth_4,0.5,22.0
418.92708333,SM_Depth_5,1,14.6
418.92708333,SM_Depth_7,2.5,6.9
418.92708333,SM_Depth_6,2,10.8
418.92708333,SM_Depth_8,2.7,8.8
418.92708333,SM_Depth_9,3,25.6
418.9375,SM_Depth_1,0.05,38.3
418.9375,SM_Depth_2,0.1,29.6
418.9375,SM_Depth_3,0.2,28.4
418.9375,SM_Depth_4,0.5,22.0
418.9375,SM_Depth_5,1,14.6
418.9375,SM_Depth_7,2.5,6.9
418.9375,SM_Depth_6,2,10.8
418.9375,SM_Depth_8,2.7,8.8
418.9375,SM_Depth_9,3,25.6
418.94791667,SM_Depth_1,0.05,38.4
418.94791667,SM_Depth_2,0.1,29.6
418.94791667,SM_Depth_3,0.2,28.4
418.94791667,SM_Depth_4,0.5,22.0
418.94791667,SM_Depth_5,1,14.6
418.94791667,SM_Depth_7,2.5,6.9
418.94791667,SM_Depth_6,2,10.8
418.94791667,SM_Depth_8,2.7,8.8
418.94791667,SM_Depth_9,3,25.6
418.95833333,SM_Depth_1,0.05,38.4
418.95833333,SM_Depth_2,0.1,29.6
418.95833333,SM_Depth_3,0.2,28.4
418.95833333,SM_Depth_4,0.5,22.0
418.95833333,SM_Depth_5,1,14.6
418.95833333,SM_Depth_7,2.5,6.9
418.95833333,SM_Depth_6,2,10.8
418.95833333,SM_Depth_8,2.7,8.8
418.95833333,SM_Depth_9,3,25.6
418.96875,SM_Depth_1,0.05,38.4
418.96875,SM_Depth_2,0.1,29.6
418.96875,SM_Depth_3,0.2,28.4
418.96875,SM_Depth_4,0.5,22.0
418.96875,SM_Depth_5,1,14.6
418.96875,SM_Depth_7,2.5,6.9
418.96875,SM_Depth_6,2,10.8
418.96875,SM_Depth_8,2.7,8.8
418.96875,SM_Depth_9,3,25.6
418.97916667,SM_Depth_1,0.05,38.4
418.97916667,SM_Depth_2,0.1,29.6
418.97916667,SM_Depth_3,0.2,28.4
418.97916667,SM_Depth_4,0.5,22.0
418.97916667,SM_Depth_5,1,14.6
418.97916667,SM_Depth_7,2.5,6.9
418.97916667,SM_Depth_6,2,10.8
418.97916667,SM_Depth_8,2.7,8.8
418.97916667,SM_Depth_9,3,25.6
418.98958333,SM_Depth_1,0.05,38.4
418.98958333,SM_Depth_2,0.1,29.6
418.98958333,SM_Depth_3,0.2,28.4
418.98958333,SM_Depth_4,0.5,22.0
418.98958333,SM_Depth_5,1,14.6
418.98958333,SM_Depth_7,2.5,6.9
418.98958333,SM_Depth_6,2,10.8
418.98958333,SM_Depth_8,2.7,8.8
418.98958333,SM_Depth_9,3,25.6
419,SM_Depth_1,0.05,38.4
419,SM_Depth_2,0.1,29.6
419,SM_Depth_3,0.2,28.4
419,SM_Depth_4,0.5,22.0
419,SM_Depth_5,1,14.6
419,SM_Depth_7,2.5,6.9
419,SM_Depth_6,2,10.8
419,SM_Depth_8,2.7,8.8
419,SM_Depth_9,3,25.6
419.01041667,SM_Depth_1,0.05,38.9
419.01041667,SM_Depth_2,0.1,29.5
419.01041667,SM_Depth_3,0.2,28.4
419.01041667,SM_Depth_4,0.5,22.0
419.01041667,SM_Depth_5,1,14.6
419.01041667,SM_Depth_7,2.5,6.9
419.01041667,SM_Depth_6,2,10.8
419.01041667,SM_Depth_8,2.7,8.8
419.01041667,SM_Depth_9,3,25.6
419.02083333,SM_Depth_1,0.05,39.3
419.02083333,SM_Depth_2,0.1,29.8
419.02083333,SM_Depth_3,0.2,28.4
419.02083333,SM_Depth_4,0.5,22.0
419.02083333,SM_Depth_5,1,14.6
419.02083333,SM_Depth_7,2.5,6.9
419.02083333,SM_Depth_6,2,10.7
419.02083333,SM_Depth_8,2.7,8.8
419.02083333,SM_Depth_9,3,25.7
419.03125,SM_Depth_1,0.05,39.6
419.03125,SM_Depth_2,0.1,29.9
419.03125,SM_Depth_3,0.2,28.6
419.03125,SM_Depth_4,0.5,22.0
419.03125,SM_Depth_5,1,14.6
419.03125,SM_Depth_7,2.5,6.9
419.03125,SM_Depth_6,2,10.8
419.03125,SM_Depth_8,2.7,8.8
419.03125,SM_Depth_9,3,25.7
419.04166667,SM_Depth_1,0.05,39.9
419.04166667,SM_Depth_2,0.1,29.9
419.04166667,SM_Depth_3,0.2,29.0
419.04166667,SM_Depth_4,0.5,22.0
419.04166667,SM_Depth_5,1,14.6
419.04166667,SM_Depth_7,2.5,6.9
419.04166667,SM_Depth_6,2,10.8
419.04166667,SM_Depth_8,2.7,8.8
419.04166667,SM_Depth_9,3,25.7
419.05208333,SM_Depth_1,0.05,40.1
419.05208333,SM_Depth_2,0.1,30.0
419.05208333,SM_Depth_3,0.2,29.2
419.05208333,SM_Depth_4,0.5,22.0
419.05208333,SM_Depth_5,1,14.6
419.05208333,SM_Depth_7,2.5,6.9
419.05208333,SM_Depth_6,2,10.7
419.05208333,SM_Depth_8,2.7,8.8
419.05208333,SM_Depth_9,3,25.8
419.0625,SM_Depth_1,0.05,40.3
419.0625,SM_Depth_2,0.1,30.4
419.0625,SM_Depth_3,0.2,29.4
419.0625,SM_Depth_4,0.5,22.0
419.0625,SM_Depth_5,1,14.6
419.0625,SM_Depth_7,2.5,6.9
419.0625,SM_Depth_6,2,10.8
419.0625,SM_Depth_8,2.7,8.8
419.0625,SM_Depth_9,3,25.8
419.07291667,SM_Depth_1,0.05,40.6
419.07291667,SM_Depth_2,0.1,30.9
419.07291667,SM_Depth_3,0.2,29.7
419.07291667,SM_Depth_4,0.5,22.0
419.07291667,SM_Depth_5,1,14.6
419.07291667,SM_Depth_7,2.5,6.9
419.07291667,SM_Depth_6,2,10.8
419.07291667,SM_Depth_8,2.7,8.8
419.07291667,SM_Depth_9,3,26.0
419.08333333,SM_Depth_1,0.05,40.7
419.08333333,SM_Depth_2,0.1,31.1
419.08333333,SM_Depth_3,0.2,29.8
419.08333333,SM_Depth_4,0.5,22.0
419.08333333,SM_Depth_5,1,14.6
419.08333333,SM_Depth_7,2.5,6.9
419.08333333,SM_Depth_6,2,10.8
419.08333333,SM_Depth_8,2.7,8.8
419.08333333,SM_Depth_9,3,26.0
419.09375,SM_Depth_1,0.05,41.0
419.09375,SM_Depth_2,0.1,31.2
419.09375,SM_Depth_3,0.2,29.9
419.09375,SM_Depth_4,0.5,22.0
419.09375,SM_Depth_5,1,14.6
419.09375,SM_Depth_7,2.5,6.9
419.09375,SM_Depth_6,2,10.7
419.09375,SM_Depth_8,2.7,8.8
419.09375,SM_Depth_9,3,26.0
419.10416667,SM_Depth_1,0.05,41.1
419.10416667,SM_Depth_2,0.1,31.3
419.10416667,SM_Depth_3,0.2,30.2
419.10416667,SM_Depth_4,0.5,22.0
419.10416667,SM_Depth_5,1,14.6
419.10416667,SM_Depth_7,2.5,6.9
419.10416667,SM_Depth_6,2,10.8
419.10416667,SM_Depth_8,2.7,8.8
419.10416667,SM_Depth_9,3,26.3
419.11458333,SM_Depth_1,0.05,41.2
419.11458333,SM_Depth_2,0.1,31.4
419.11458333,SM_Depth_3,0.2,30.3
419.11458333,SM_Depth_4,0.5,22.0
419.11458333,SM_Depth_5,1,14.6
419.11458333,SM_Depth_7,2.5,6.9
419.11458333,SM_Depth_6,2,10.8
419.11458333,SM_Depth_8,2.7,8.8
419.11458333,SM_Depth_9,3,26.5
419.125,SM_Depth_1,0.05,41.2
419.125,SM_Depth_2,0.1,31.5
419.125,SM_Depth_3,0.2,30.5
419.125,SM_Depth_4,0.5,22.0
419.125,SM_Depth_5,1,14.6
419.125,SM_Depth_7,2.5,6.9
419.125,SM_Depth_6,2,10.8
419.125,SM_Depth_8,2.7,8.8
419.125,SM_Depth_9,3,26.6
419.13541667,SM_Depth_1,0.05,41.2
419.13541667,SM_Depth_2,0.1,31.5
419.13541667,SM_Depth_3,0.2,30.5
419.13541667,SM_Depth_4,0.5,22.0
419.13541667,SM_Depth_5,1,14.6
419.13541667,SM_Depth_7,2.5,6.9
419.13541667,SM_Depth_6,2,10.8
419.13541667,SM_Depth_8,2.7,8.8
419.13541667,SM_Depth_9,3,26.4
419.14583333,SM_Depth_1,0.05,41.1
419.14583333,SM_Depth_2,0.1,31.4
419.14583333,SM_Depth_3,0.2,30.5
419.14583333,SM_Depth_4,0.5,22.3
419.14583333,SM_Depth_5,1,14.6
419.14583333,SM_Depth_7,2.5,6.9
419.14583333,SM_Depth_6,2,10.8
419.14583333,SM_Depth_8,2.7,8.8
419.14583333,SM_Depth_9,3,26.4
419.15625,SM_Depth_1,0.05,41.1
419.15625,SM_Depth_2,0.1,31.4
419.15625,SM_Depth_3,0.2,30.4
419.15625,SM_Depth_4,0.5,22.6
419.15625,SM_Depth_5,1,14.6
419.15625,SM_Depth_7,2.5,6.9
419.15625,SM_Depth_6,2,10.8
419.15625,SM_Depth_8,2.7,8.8
419.15625,SM_Depth_9,3,26.3
419.16666667,SM_Depth_1,0.05,41.0
419.16666667,SM_Depth_2,0.1,31.3
419.16666667,SM_Depth_3,0.2,30.4
419.16666667,SM_Depth_4,0.5,22.8
419.16666667,SM_Depth_5,1,14.6
419.16666667,SM_Depth_7,2.5,6.9
419.16666667,SM_Depth_6,2,10.8
419.16666667,SM_Depth_8,2.7,8.9
419.16666667,SM_Depth_9,3,26.3
419.17708333,SM_Depth_1,0.05,41.0
419.17708333,SM_Depth_2,0.1,31.3
419.17708333,SM_Depth_3,0.2,30.3
419.17708333,SM_Depth_4,0.5,22.9
419.17708333,SM_Depth_5,1,14.6
419.17708333,SM_Depth_7,2.5,6.9
419.17708333,SM_Depth_6,2,10.8
419.17708333,SM_Depth_8,2.7,8.9
419.17708333,SM_Depth_9,3,26.3
419.1875,SM_Depth_1,0.05,41.0
419.1875,SM_Depth_2,0.1,31.3
419.1875,SM_Depth_3,0.2,30.3
419.1875,SM_Depth_4,0.5,23.0
419.1875,SM_Depth_5,1,14.6
419.1875,SM_Depth_7,2.5,6.9
419.1875,SM_Depth_6,2,10.8
419.1875,SM_Depth_8,2.7,8.9
419.1875,SM_Depth_9,3,26.3
419.19791667,SM_Depth_1,0.05,40.9
419.19791667,SM_Depth_2,0.1,31.3
419.19791667,SM_Depth_3,0.2,30.2
419.19791667,SM_Depth_4,0.5,23.0
419.19791667,SM_Depth_5,1,14.6
419.19791667,SM_Depth_7,2.5,7.0
419.19791667,SM_Depth_6,2,10.8
419.19791667,SM_Depth_8,2.7,8.9
419.19791667,SM_Depth_9,3,26.2
419.20833333,SM_Depth_1,0.05,40.5
419.20833333,SM_Depth_2,0.1,31.3
419.20833333,SM_Depth_3,0.2,30.2
419.20833333,SM_Depth_4,0.5,23.1
419.20833333,SM_Depth_5,1,14.6
419.20833333,SM_Depth_7,2.5,7.0
419.20833333,SM_Depth_6,2,10.8
419.20833333,SM_Depth_8,2.7,8.9
419.20833333,SM_Depth_9,3,26.2
419.21875,SM_Depth_1,0.05,40.6
419.21875,SM_Depth_2,0.1,31.3
419.21875,SM_Depth_3,0.2,30.1
419.21875,SM_Depth_4,0.5,23.1
419.21875,SM_Depth_5,1,14.6
419.21875,SM_Depth_7,2.5,7.0
419.21875,SM_Depth_6,2,10.8
419.21875,SM_Depth_8,2.7,8.9
419.21875,SM_Depth_9,3,26.2
419.22916667,SM_Depth_1,0.05,40.6
419.22916667,SM_Depth_2,0.1,31.3
419.22916667,SM_Depth_3,0.2,30.1
419.22916667,SM_Depth_4,0.5,23.1
419.22916667,SM_Depth_5,1,14.6
419.22916667,SM_Depth_7,2.5,7.0
419.22916667,SM_Depth_6,2,10.8
419.22916667,SM_Depth_8,2.7,8.9
419.22916667,SM_Depth_9,3,26.2
419.23958333,SM_Depth_1,0.05,40.6
419.23958333,SM_Depth_2,0.1,31.3
419.23958333,SM_Depth_3,0.2,30.1
419.23958333,SM_Depth_4,0.5,23.1
419.23958333,SM_Depth_5,1,14.6
419.23958333,SM_Depth_7,2.5,7.0
419.23958333,SM_Depth_6,2,10.8
419.23958333,SM_Depth_8,2.7,9.0
419.23958333,SM_Depth_9,3,26.2
419.25,SM_Depth_1,0.05,40.6
419.25,SM_Depth_2,0.1,31.2
419.25,SM_Depth_3,0.2,30.1
419.25,SM_Depth_4,0.5,23.1
419.25,SM_Depth_5,1,14.6
419.25,SM_Depth_7,2.5,7.1
419.25,SM_Depth_6,2,10.9
419.25,SM_Depth_8,2.7,9.0
419.25,SM_Depth_9,3,26.2
419.26041667,SM_Depth_1,0.05,40.6
419.26041667,SM_Depth_2,0.1,31.2
419.26041667,SM_Depth_3,0.2,30.0
419.26041667,SM_Depth_4,0.5,23.1
419.26041667,SM_Depth_5,1,14.6
419.26041667,SM_Depth_7,2.5,7.1
419.26041667,SM_Depth_6,2,10.9
419.26041667,SM_Depth_8,2.7,9.0
419.26041667,SM_Depth_9,3,26.2
419.27083333,SM_Depth_1,0.05,40.6
419.27083333,SM_Depth_2,0.1,31.2
419.27083333,SM_Depth_3,0.2,30.0
419.27083333,SM_Depth_4,0.5,23.1
419.27083333,SM_Depth_5,1,14.7
419.27083333,SM_Depth_7,2.5,7.1
419.27083333,SM_Depth_6,2,10.9
419.27083333,SM_Depth_8,2.7,9.0
419.27083333,SM_Depth_9,3,26.2
419.28125,SM_Depth_1,0.05,40.6
419.28125,SM_Depth_2,0.1,31.2
419.28125,SM_Depth_3,0.2,30.0
419.28125,SM_Depth_4,0.5,23.1
419.28125,SM_Depth_5,1,14.7
419.28125,SM_Depth_7,2.5,7.1
419.28125,SM_Depth_6,2,10.9
419.28125,SM_Depth_8,2.7,9.0
419.28125,SM_Depth_9,3,26.2
419.29166667,SM_Depth_1,0.05,40.6
419.29166667,SM_Depth_2,0.1,31.2
419.29166667,SM_Depth_3,0.2,30.0
419.29166667,SM_Depth_4,0.5,23.1
419.29166667,SM_Depth_5,1,14.7
419.29166667,SM_Depth_7,2.5,7.1
419.29166667,SM_Depth_6,2,10.9
419.29166667,SM_Depth_8,2.7,9.0
419.29166667,SM_Depth_9,3,26.1
419.30208333,SM_Depth_1,0.05,40.5
419.30208333,SM_Depth_2,0.1,31.2
419.30208333,SM_Depth_3,0.2,30.0
419.30208333,SM_Depth_4,0.5,23.1
419.30208333,SM_Depth_5,1,14.7
419.30208333,SM_Depth_7,2.5,7.1
419.30208333,SM_Depth_6,2,10.9
419.30208333,SM_Depth_8,2.7,9.0
419.30208333,SM_Depth_9,3,26.1
419.3125,SM_Depth_1,0.05,40.5
419.3125,SM_Depth_2,0.1,31.2
419.3125,SM_Depth_3,0.2,30.0
419.3125,SM_Depth_4,0.5,23.1
419.3125,SM_Depth_5,1,14.7
419.3125,SM_Depth_7,2.5,7.2
419.3125,SM_Depth_6,2,10.9
419.3125,SM_Depth_8,2.7,9.1
419.3125,SM_Depth_9,3,26.1
419.32291667,SM_Depth_1,0.05,40.5
419.32291667,SM_Depth_2,0.1,31.2
419.32291667,SM_Depth_3,0.2,29.9
419.32291667,SM_Depth_4,0.5,23.0
419.32291667,SM_Depth_5,1,14.7
419.32291667,SM_Depth_7,2.5,7.2
419.32291667,SM_Depth_6,2,10.9
419.32291667,SM_Depth_8,2.7,9.1
419.32291667,SM_Depth_9,3,26.2
419.33333333,SM_Depth_1,0.05,40.5
419.33333333,SM_Depth_2,0.1,31.2
419.33333333,SM_Depth_3,0.2,29.9
419.33333333,SM_Depth_4,0.5,23.0
419.33333333,SM_Depth_5,1,14.7
419.33333333,SM_Depth_7,2.5,7.2
419.33333333,SM_Depth_6,2,10.9
419.33333333,SM_Depth_8,2.7,9.1
419.33333333,SM_Depth_9,3,26.2
419.34375,SM_Depth_1,0.05,40.5
419.34375,SM_Depth_2,0.1,31.2
419.34375,SM_Depth_3,0.2,29.9
419.34375,SM_Depth_4,0.5,23.0
419.34375,SM_Depth_5,1,14.7
419.34375,SM_Depth_7,2.5,7.2
419.34375,SM_Depth_6,2,10.9
419.34375,SM_Depth_8,2.7,9.1
419.34375,SM_Depth_9,3,26.2
419.35416667,SM_Depth_1,0.05,40.5
419.35416667,SM_Depth_2,0.1,31.2
419.35416667,SM_Depth_3,0.2,29.9
419.35416667,SM_Depth_4,0.5,23.0
419.35416667,SM_Depth_5,1,14.7
419.35416667,SM_Depth_7,2.5,7.2
419.35416667,SM_Depth_6,2,10.9
419.35416667,SM_Depth_8,2.7,9.1
419.35416667,SM_Depth_9,3,26.2
419.36458333,SM_Depth_1,0.05,40.4
419.36458333,SM_Depth_2,0.1,31.2
419.36458333,SM_Depth_3,0.2,29.9
419.36458333,SM_Depth_4,0.5,23.0
419.36458333,SM_Depth_5,1,14.7
419.36458333,SM_Depth_7,2.5,7.2
419.36458333,SM_Depth_6,2,10.9
419.36458333,SM_Depth_8,2.7,9.1
419.36458333,SM_Depth_9,3,26.2
419.375,SM_Depth_1,0.05,40.4
419.375,SM_Depth_2,0.1,31.2
419.375,SM_Depth_3,0.2,29.9
419.375,SM_Depth_4,0.5,23.0
419.375,SM_Depth_5,1,14.7
419.375,SM_Depth_7,2.5,7.2
419.375,SM_Depth_6,2,10.9
419.375,SM_Depth_8,2.7,9.1
419.375,SM_Depth_9,3,26.2
419.38541667,SM_Depth_1,0.05,40.4
419.38541667,SM_Depth_2,0.1,31.2
419.38541667,SM_Depth_3,0.2,29.8
419.38541667,SM_Depth_4,0.5,23.0
419.38541667,SM_Depth_5,1,14.7
419.38541667,SM_Depth_7,2.5,7.2
419.38541667,SM_Depth_6,2,10.9
419.38541667,SM_Depth_8,2.7,9.1
419.38541667,SM_Depth_9,3,26.2
419.39583333,SM_Depth_1,0.05,40.3
419.39583333,SM_Depth_2,0.1,31.2
419.39583333,SM_Depth_3,0.2,29.8
419.39583333,SM_Depth_4,0.5,23.0
419.39583333,SM_Depth_5,1,14.7
419.39583333,SM_Depth_7,2.5,7.2
419.39583333,SM_Depth_6,2,11.0
419.39583333,SM_Depth_8,2.7,9.1
419.39583333,SM_Depth_9,3,26.2
419.40625,SM_Depth_1,0.05,40.3
419.40625,SM_Depth_2,0.1,31.2
419.40625,SM_Depth_3,0.2,29.8
419.40625,SM_Depth_4,0.5,23.0
419.40625,SM_Depth_5,1,14.7
419.40625,SM_Depth_7,2.5,7.2
419.40625,SM_Depth_6,2,11.0
419.40625,SM_Depth_8,2.7,9.1
419.40625,SM_Depth_9,3,26.2
419.41666667,SM_Depth_1,0.05,40.3
419.41666667,SM_Depth_2,0.1,31.2
419.41666667,SM_Depth_3,0.2,29.8
419.41666667,SM_Depth_4,0.5,23.0
419.41666667,SM_Depth_5,1,14.7
419.41666667,SM_Depth_7,2.5,7.2
419.41666667,SM_Depth_6,2,11.0
419.41666667,SM_Depth_8,2.7,9.1
419.41666667,SM_Depth_9,3,26.2
419.42708333,SM_Depth_1,0.05,40.1
419.42708333,SM_Depth_2,0.1,31.1
419.42708333,SM_Depth_3,0.2,29.8
419.42708333,SM_Depth_4,0.5,23.0
419.42708333,SM_Depth_5,1,14.7
419.42708333,SM_Depth_7,2.5,7.2
419.42708333,SM_Depth_6,2,11.0
419.42708333,SM_Depth_8,2.7,9.1
419.42708333,SM_Depth_9,3,26.2
419.4375,SM_Depth_1,0.05,40.3
419.4375,SM_Depth_2,0.1,31.1
419.4375,SM_Depth_3,0.2,29.8
419.4375,SM_Depth_4,0.5,23.0
419.4375,SM_Depth_5,1,14.7
419.4375,SM_Depth_7,2.5,7.2
419.4375,SM_Depth_6,2,11.0
419.4375,SM_Depth_8,2.7,9.1
419.4375,SM_Depth_9,3,26.2
419.44791667,SM_Depth_1,0.05,40.3
419.44791667,SM_Depth_2,0.1,31.1
419.44791667,SM_Depth_3,0.2,29.7
419.44791667,SM_Depth_4,0.5,22.9
419.44791667,SM_Depth_5,1,14.7
419.44791667,SM_Depth_7,2.5,7.2
419.44791667,SM_Depth_6,2,11.0
419.44791667,SM_Depth_8,2.7,9.1
419.44791667,SM_Depth_9,3,26.2
419.45833333,SM_Depth_1,0.05,40.2
419.45833333,SM_Depth_2,0.1,31.1
419.45833333,SM_Depth_3,0.2,29.7
419.45833333,SM_Depth_4,0.5,22.9
419.45833333,SM_Depth_5,1,14.7
419.45833333,SM_Depth_7,2.5,7.2
419.45833333,SM_Depth_6,2,11.0
419.45833333,SM_Depth_8,2.7,9.1
419.45833333,SM_Depth_9,3,26.2
419.46875,SM_Depth_1,0.05,40.2
419.46875,SM_Depth_2,0.1,31.1
419.46875,SM_Depth_3,0.2,29.7
419.46875,SM_Depth_4,0.5,22.9
419.46875,SM_Depth_5,1,14.7
419.46875,SM_Depth_7,2.5,7.2
419.46875,SM_Depth_6,2,11.0
419.46875,SM_Depth_8,2.7,9.1
419.46875,SM_Depth_9,3,26.2
419.47916667,SM_Depth_1,0.05,40.1
419.47916667,SM_Depth_2,0.1,31.1
419.47916667,SM_Depth_3,0.2,29.7
419.47916667,SM_Depth_4,0.5,22.9
419.47916667,SM_Depth_5,1,14.7
419.47916667,SM_Depth_7,2.5,7.2
419.47916667,SM_Depth_6,2,11.0
419.47916667,SM_Depth_8,2.7,9.1
419.47916667,SM_Depth_9,3,26.2
419.48958333,SM_Depth_1,0.05,40.1
419.48958333,SM_Depth_2,0.1,31.1
419.48958333,SM_Depth_3,0.2,29.7
419.48958333,SM_Depth_4,0.5,22.9
419.48958333,SM_Depth_5,1,14.7
419.48958333,SM_Depth_7,2.5,7.2
419.48958333,SM_Depth_6,2,11.0
419.48958333,SM_Depth_8,2.7,9.1
419.48958333,SM_Depth_9,3,26.2
419.5,SM_Depth_1,0.05,40.0
419.5,SM_Depth_2,0.1,31.1
419.5,SM_Depth_3,0.2,29.7
419.5,SM_Depth_4,0.5,22.9
419.5,SM_Depth_5,1,14.7
419.5,SM_Depth_7,2.5,7.2
419.5,SM_Depth_6,2,11.0
419.5,SM_Depth_8,2.7,9.1
419.5,SM_Depth_9,3,26.2
419.51041667,SM_Depth_1,0.05,40.1
419.51041667,SM_Depth_2,0.1,31.1
419.51041667,SM_Depth_3,0.2,29.6
419.51041667,SM_Depth_4,0.5,22.9
419.51041667,SM_Depth_5,1,14.7
419.51041667,SM_Depth_7,2.5,7.2
419.51041667,SM_Depth_6,2,11.0
419.51041667,SM_Depth_8,2.7,9.1
419.51041667,SM_Depth_9,3,26.2
419.52083333,SM_Depth_1,0.05,40.0
419.52083333,SM_Depth_2,0.1,31.1
419.52083333,SM_Depth_3,0.2,29.6
419.52083333,SM_Depth_4,0.5,22.9
419.52083333,SM_Depth_5,1,14.7
419.52083333,SM_Depth_7,2.5,7.2
419.52083333,SM_Depth_6,2,11.0
419.52083333,SM_Depth_8,2.7,9.1
419.52083333,SM_Depth_9,3,26.2
419.53125,SM_Depth_1,0.05,40.0
419.53125,SM_Depth_2,0.1,31.1
419.53125,SM_Depth_3,0.2,29.6
419.53125,SM_Depth_4,0.5,22.9
419.53125,SM_Depth_5,1,14.7
419.53125,SM_Depth_7,2.5,7.2
419.53125,SM_Depth_6,2,11.0
419.53125,SM_Depth_8,2.7,9.1
419.53125,SM_Depth_9,3,26.2
419.54166667,SM_Depth_1,0.05,40.0
419.54166667,SM_Depth_2,0.1,31.1
419.54166667,SM_Depth_3,0.2,29.6
419.54166667,SM_Depth_4,0.5,22.9
419.54166667,SM_Depth_5,1,14.7
419.54166667,SM_Depth_7,2.5,7.2
419.54166667,SM_Depth_6,2,11.0
419.54166667,SM_Depth_8,2.7,9.1
419.54166667,SM_Depth_9,3,26.2
419.55208333,SM_Depth_1,0.05,40.0
419.55208333,SM_Depth_2,0.1,31.0
419.55208333,SM_Depth_3,0.2,29.6
419.55208333,SM_Depth_4,0.5,22.9
419.55208333,SM_Depth_5,1,14.8
419.55208333,SM_Depth_7,2.5,7.2
419.55208333,SM_Depth_6,2,11.0
419.55208333,SM_Depth_8,2.7,9.1
419.55208333,SM_Depth_9,3,26.2
419.5625,SM_Depth_1,0.05,40.0
419.5625,SM_Depth_2,0.1,31.0
419.5625,SM_Depth_3,0.2,29.6
419.5625,SM_Depth_4,0.5,22.9
419.5625,SM_Depth_5,1,14.8
419.5625,SM_Depth_7,2.5,7.2
419.5625,SM_Depth_6,2,11.0
419.5625,SM_Depth_8,2.7,9.1
419.5625,SM_Depth_9,3,26.2
